synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination,nearest_marta_station,distance_to_marta_miles,marta_access_tier,marta_inbound_days_supported,marta_outbound_days_supported,marta_round_trip_days_supported,marta_schedule_support_percent,marta_schedule_status,final_mile_validation_required,marta_candidate
SYN-05090,30075,"Fulton County, GA",194,5.219,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:15,13:15,false,Other Airport Area,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,true,true
SYN-05091,30075,"Fulton County, GA",194,7.209,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:15,14:15,false,North Cargo Area,NORTH SPRINGS STATION,7.72,park_and_ride,4,5,4,80.0,partial,true,false
SYN-05092,30075,"Fulton County, GA",194,5.970,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,sun|thu,4,08:00,12:00,false,International Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,2,2,2,100.0,full,true,true
SYN-05093,30075,"Fulton County, GA",194,5.067,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:00,00:00,true,International Terminal,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,true,true
SYN-05094,30075,"Fulton County, GA",194,7.037,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,07:30,15:30,false,Other Airport Area,NORTH SPRINGS STATION,7.72,park_and_ride,5,5,5,100.0,full,true,true
SYN-05095,30342,"Fulton County, GA",193,9.715,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,14:30,22:30,false,Delta TechOps,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,true,true
SYN-05096,30342,"Fulton County, GA",193,6.783,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,10:15,18:15,false,Other Airport Area,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,true,true
SYN-05097,30342,"Fulton County, GA",193,3.299,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:45,13:45,false,Rental Car Center,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,false,true
SYN-05098,30342,"Fulton County, GA",193,2.561,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,fri|sun,4,14:30,18:30,false,South Cargo Area,MEDICAL CENTER STATION,2.26,short_drive,2,2,2,100.0,full,true,true
SYN-05099,30342,"Fulton County, GA",193,3.461,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,Domestic Terminal,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,false,true
SYN-05100,30342,"Fulton County, GA",193,6.681,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,19:15,03:15,true,Domestic Terminal,MEDICAL CENTER STATION,2.26,short_drive,5,0,0,0.0,none,false,false
SYN-05101,30342,"Fulton County, GA",193,9.848,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,wed|thu|fri|sat,10,06:30,16:30,false,Domestic Terminal,MEDICAL CENTER STATION,2.26,short_drive,4,4,4,100.0,full,false,true
SYN-05102,30342,"Fulton County, GA",193,7.871,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,sat|mon|wed,5,05:30,10:30,false,Delta TechOps,MEDICAL CENTER STATION,2.26,short_drive,2,3,2,66.7,partial,true,false
SYN-05103,30342,"Fulton County, GA",193,8.100,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,21:30,05:30,true,International Terminal,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,true,true
SYN-05104,30342,"Fulton County, GA",193,2.989,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,sat|sun|mon|tue|wed,8,22:15,06:15,true,Delta TechOps,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,true,true
SYN-05105,30342,"Fulton County, GA",193,0.103,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,17:30,01:30,true,Delta G.O.,MEDICAL CENTER STATION,2.26,short_drive,5,3,3,60.0,partial,true,false
SYN-05106,30342,"Fulton County, GA",193,9.900,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,06:45,16:45,false,International Terminal,MEDICAL CENTER STATION,2.26,short_drive,4,4,4,100.0,full,true,true
SYN-05107,30342,"Fulton County, GA",193,3.702,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,03:45,11:45,false,Domestic Terminal,MEDICAL CENTER STATION,2.26,short_drive,0,5,0,0.0,none,false,false
SYN-05108,30342,"Fulton County, GA",193,4.866,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,09:45,17:45,false,Domestic Terminal,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,false,true
SYN-05109,30342,"Fulton County, GA",193,7.312,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,fri|sat|sun|mon,10,05:15,15:15,false,Rental Car Center,MEDICAL CENTER STATION,2.26,short_drive,2,4,2,50.0,partial,false,false
SYN-05110,30342,"Fulton County, GA",193,6.994,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:45,21:45,false,Other Airport Area,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,true,true
SYN-05111,30342,"Fulton County, GA",193,6.872,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,17:30,01:30,true,Domestic Terminal,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,false,true
SYN-05112,30342,"Fulton County, GA",193,9.173,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:45,17:45,false,Domestic Terminal,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,false,true
SYN-05113,30342,"Fulton County, GA",193,9.184,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,14:15,22:15,false,Delta TechOps,MEDICAL CENTER STATION,2.26,short_drive,5,5,5,100.0,full,true,true
SYN-05114,30021,"DeKalb County, GA",191,2.717,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:30,13:30,false,International Terminal,KENSINGTON STATION,2.55,short_drive,5,5,5,100.0,full,true,true
SYN-05115,30021,"DeKalb County, GA",191,4.231,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:30,16:30,false,Other Airport Area,KENSINGTON STATION,2.55,short_drive,5,5,5,100.0,full,true,true
SYN-05116,30021,"DeKalb County, GA",191,7.580,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:30,02:30,true,Domestic Terminal,KENSINGTON STATION,2.55,short_drive,5,0,0,0.0,none,false,false
SYN-05117,30021,"DeKalb County, GA",191,5.789,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,sun|tue,4,10:00,14:00,false,Domestic Terminal,KENSINGTON STATION,2.55,short_drive,2,2,2,100.0,full,false,true
SYN-05118,30021,"DeKalb County, GA",191,3.142,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,11:30,19:30,false,Delta G.O.,KENSINGTON STATION,2.55,short_drive,5,5,5,100.0,full,true,true
SYN-05119,30021,"DeKalb County, GA",191,4.025,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,10:30,18:30,false,Delta TechOps,KENSINGTON STATION,2.55,short_drive,5,5,5,100.0,full,true,true
SYN-05120,30021,"DeKalb County, GA",191,0.304,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,mon|tue|wed|thu,10,20:15,06:15,true,Domestic Terminal,KENSINGTON STATION,2.55,short_drive,4,4,4,100.0,full,false,true
SYN-05121,30021,"DeKalb County, GA",191,5.343,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,thu|fri|sat|sun,10,22:15,08:15,true,Delta G.O.,KENSINGTON STATION,2.55,short_drive,4,4,4,100.0,full,true,true
SYN-05122,30021,"DeKalb County, GA",191,4.559,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:15,12:15,false,Domestic Terminal,KENSINGTON STATION,2.55,short_drive,0,5,0,0.0,none,false,false
SYN-05123,30021,"DeKalb County, GA",191,4.637,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,06:45,16:45,false,Domestic Terminal,KENSINGTON STATION,2.55,short_drive,4,4,4,100.0,full,false,true
SYN-05124,30021,"DeKalb County, GA",191,9.285,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,20:45,04:45,true,Domestic Terminal,KENSINGTON STATION,2.55,short_drive,5,5,5,100.0,full,false,true
SYN-05125,30021,"DeKalb County, GA",191,2.487,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,21:15,05:15,true,Rental Car Center,KENSINGTON STATION,2.55,short_drive,5,5,5,100.0,full,false,true
SYN-05126,30021,"DeKalb County, GA",191,5.982,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,05:00,13:00,false,Delta G.O.,KENSINGTON STATION,2.55,short_drive,0,5,0,0.0,none,true,false
SYN-05127,30021,"DeKalb County, GA",191,4.933,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:00,17:00,false,International Terminal,KENSINGTON STATION,2.55,short_drive,5,5,5,100.0,full,true,true
SYN-05128,30021,"DeKalb County, GA",191,0.339,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,fri|sat|sun|mon,10,04:30,14:30,false,Delta G.O.,KENSINGTON STATION,2.55,short_drive,0,4,0,0.0,none,true,false
SYN-05129,30021,"DeKalb County, GA",191,1.017,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:15,02:15,true,North Cargo Area,KENSINGTON STATION,2.55,short_drive,5,0,0,0.0,none,true,false
SYN-05130,30021,"DeKalb County, GA",191,8.210,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:45,16:45,false,Delta TechOps,KENSINGTON STATION,2.55,short_drive,5,5,5,100.0,full,true,true
SYN-05131,30021,"DeKalb County, GA",191,9.572,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:00,17:00,false,Domestic Terminal,KENSINGTON STATION,2.55,short_drive,5,5,5,100.0,full,false,true
SYN-05132,30021,"DeKalb County, GA",191,2.056,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,18:45,02:45,true,Domestic Terminal,KENSINGTON STATION,2.55,short_drive,5,0,0,0.0,none,false,false
SYN-05133,30014,"Newton County, GA",190,6.198,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:00,23:00,false,International Terminal,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05134,30014,"Newton County, GA",190,4.093,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,wed|thu|fri|sat,10,06:15,16:15,false,North Cargo Area,INDIAN CREEK STATION,26.60,outside_rail_catchment,3,4,3,75.0,partial,true,false
SYN-05135,30014,"Newton County, GA",190,2.638,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:00,21:00,false,Other Airport Area,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05136,30014,"Newton County, GA",190,7.361,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,wed|thu|fri|sat,10,16:00,02:00,true,Domestic Terminal,INDIAN CREEK STATION,26.60,outside_rail_catchment,4,0,0,0.0,none,false,false
SYN-05137,30014,"Newton County, GA",190,7.241,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:30,19:30,false,North Cargo Area,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05138,30014,"Newton County, GA",190,9.933,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,16:45,00:45,true,Delta TechOps,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05139,30014,"Newton County, GA",190,6.548,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:30,12:30,false,North Cargo Area,INDIAN CREEK STATION,26.60,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-05140,30014,"Newton County, GA",190,5.930,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,tue|sun|sat,6,04:00,10:00,false,Delta G.O.,INDIAN CREEK STATION,26.60,outside_rail_catchment,0,3,0,0.0,none,true,false
SYN-05141,30014,"Newton County, GA",190,4.006,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,sat|sun|mon|tue|wed,8,18:30,02:30,true,Domestic Terminal,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,0,0,0.0,none,false,false
SYN-05142,30014,"Newton County, GA",190,0.748,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,23:00,07:00,true,Domestic Terminal,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-05143,30014,"Newton County, GA",190,2.737,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,12:30,20:30,false,South Cargo Area,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05144,30014,"Newton County, GA",190,1.813,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,06:15,14:15,false,International Terminal,INDIAN CREEK STATION,26.60,outside_rail_catchment,3,5,3,60.0,partial,true,false
SYN-05145,30014,"Newton County, GA",190,2.529,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,09:30,17:30,false,South Cargo Area,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05146,30014,"Newton County, GA",190,7.924,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:30,13:30,false,Domestic Terminal,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-05147,30014,"Newton County, GA",190,1.612,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,23:00,07:00,true,North Cargo Area,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05148,30014,"Newton County, GA",190,2.814,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,16:00,00:00,true,Domestic Terminal,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-05149,30014,"Newton County, GA",190,8.332,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,mon|tue|wed|thu,10,06:30,16:30,false,Domestic Terminal,INDIAN CREEK STATION,26.60,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-05150,30014,"Newton County, GA",190,8.911,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,thu|sat,6,09:00,15:00,false,Domestic Terminal,INDIAN CREEK STATION,26.60,outside_rail_catchment,2,2,2,100.0,full,false,false
SYN-05151,30014,"Newton County, GA",190,1.290,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:00,18:00,false,North Cargo Area,INDIAN CREEK STATION,26.60,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05152,30317,"DeKalb County, GA",190,2.724,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:45,11:45,false,South Cargo Area,EAST LAKE STATION,1.20,near_station,4,5,4,80.0,partial,true,false
SYN-05153,30317,"DeKalb County, GA",190,5.738,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:45,11:45,false,Domestic Terminal,EAST LAKE STATION,1.20,near_station,0,5,0,0.0,none,false,false
SYN-05154,30317,"DeKalb County, GA",190,3.503,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,07:45,15:45,false,Delta TechOps,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,true,true
SYN-05155,30317,"DeKalb County, GA",190,1.971,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,04:15,12:15,false,Rental Car Center,EAST LAKE STATION,1.20,near_station,0,5,0,0.0,none,false,false
SYN-05156,30317,"DeKalb County, GA",190,1.523,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,mon|sat|sun|tue,6,15:15,21:15,false,Domestic Terminal,EAST LAKE STATION,1.20,near_station,4,4,4,100.0,full,false,true
SYN-05157,30317,"DeKalb County, GA",190,8.838,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,15:00,23:00,false,Domestic Terminal,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,false,true
SYN-05158,30317,"DeKalb County, GA",190,1.918,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,23:15,07:15,true,North Cargo Area,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,true,true
SYN-05159,30317,"DeKalb County, GA",190,8.654,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,09:15,17:15,false,Delta TechOps,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,true,true
SYN-05160,30317,"DeKalb County, GA",190,9.911,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,09:00,19:00,false,Domestic Terminal,EAST LAKE STATION,1.20,near_station,4,4,4,100.0,full,false,true
SYN-05161,30317,"DeKalb County, GA",190,4.170,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,thu|fri|sat|sun,10,09:45,19:45,false,Domestic Terminal,EAST LAKE STATION,1.20,near_station,4,4,4,100.0,full,false,true
SYN-05162,30317,"DeKalb County, GA",190,9.281,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,07:00,15:00,false,International Terminal,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,true,true
SYN-05163,30317,"DeKalb County, GA",190,6.235,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,22:45,06:45,true,Other Airport Area,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,true,true
SYN-05164,30317,"DeKalb County, GA",190,0.075,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,05:00,13:00,false,Domestic Terminal,EAST LAKE STATION,1.20,near_station,3,5,3,60.0,partial,false,false
SYN-05165,30317,"DeKalb County, GA",190,9.167,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,10:15,18:15,false,International Terminal,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,true,true
SYN-05166,30317,"DeKalb County, GA",190,3.467,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,07:15,17:15,false,Other Airport Area,EAST LAKE STATION,1.20,near_station,4,4,4,100.0,full,true,true
SYN-05167,30317,"DeKalb County, GA",190,0.354,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,12:30,20:30,false,Domestic Terminal,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,false,true
SYN-05168,30317,"DeKalb County, GA",190,8.160,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:45,14:45,false,Domestic Terminal,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,false,true
SYN-05169,30317,"DeKalb County, GA",190,5.357,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:15,17:15,false,Delta TechOps,EAST LAKE STATION,1.20,near_station,5,5,5,100.0,full,true,true
SYN-05170,30317,"DeKalb County, GA",190,7.321,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,sat|sun|mon|tue,10,22:45,08:45,true,Other Airport Area,EAST LAKE STATION,1.20,near_station,4,4,4,100.0,full,true,true
SYN-05171,30012,"Rockdale County, GA",189,5.755,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,tue|wed|thu|fri,10,06:30,16:30,false,Domestic Terminal,INDIAN CREEK STATION,13.52,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-05172,30012,"Rockdale County, GA",189,5.048,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,wed|fri,4,19:00,23:00,false,Domestic Terminal,INDIAN CREEK STATION,13.52,outside_rail_catchment,2,2,2,100.0,full,false,false
SYN-05173,30012,"Rockdale County, GA",189,0.744,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,12:45,20:45,false,North Cargo Area,INDIAN CREEK STATION,13.52,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05174,30012,"Rockdale County, GA",189,8.347,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,22:00,06:00,true,North Cargo Area,INDIAN CREEK STATION,13.52,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05175,30012,"Rockdale County, GA",189,9.118,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:15,15:15,false,Domestic Terminal,INDIAN CREEK STATION,13.52,outside_rail_catchment,5,5,5,100.0,full,false,false
SYN-05176,30012,"Rockdale County, GA",189,1.092,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,08:45,18:45,false,International Terminal,INDIAN CREEK STATION,13.52,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-05177,30012,"Rockdale County, GA",189,1.564,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,wed|thu|fri|sat,10,06:30,16:30,false,Domestic Terminal,INDIAN CREEK STATION,13.52,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-05178,30012,"Rockdale County, GA",189,9.390,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,17:15,01:15,true,Other Airport Area,INDIAN CREEK STATION,13.52,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-05179,30012,"Rockdale County, GA",189,0.837,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,overnight,sun|sat,5,20:45,01:45,true,Domestic Terminal,INDIAN CREEK STATION,13.52,outside_rail_catchment,2,0,0,0.0,none,false,false
SYN-05180,30012,"Rockdale County, GA",189,7.921,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,05:30,13:30,false,Other Airport Area,INDIAN CREEK STATION,13.52,outside_rail_catchment,4,5,4,80.0,partial,true,false
