synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination
SYN-05677,30281,"Clayton County, GA",115,5.771,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,wed|thu|fri|sat,10,08:30,18:30,false,International Terminal
SYN-05678,30281,"Clayton County, GA",115,8.862,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,16:30,00:30,true,Domestic Terminal
SYN-05679,30281,"Clayton County, GA",115,1.771,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,04:30,12:30,false,Rental Car Center
SYN-05680,30281,"Clayton County, GA",115,1.972,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,14:45,22:45,false,Domestic Terminal
SYN-05681,30281,"Clayton County, GA",115,3.573,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:45,23:45,false,Delta TechOps
SYN-05682,30281,"Clayton County, GA",115,1.977,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,10:30,18:30,false,Other Airport Area
SYN-05683,30281,"Clayton County, GA",115,9.583,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,11:45,19:45,false,Domestic Terminal
SYN-05684,30215,"Clayton County, GA",114,3.990,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,19:00,03:00,true,Domestic Terminal
SYN-05685,30215,"Clayton County, GA",114,8.086,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,tue|sun,5,04:30,09:30,false,North Cargo Area
SYN-05686,30215,"Clayton County, GA",114,5.866,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,07:45,15:45,false,Domestic Terminal
SYN-05687,30215,"Clayton County, GA",114,9.983,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:15,17:15,false,Delta G.O.
SYN-05688,30215,"Clayton County, GA",114,2.536,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,07:30,17:30,false,South Cargo Area
SYN-05689,30215,"Clayton County, GA",114,6.892,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,fri|mon|sun,6,05:00,11:00,false,Delta TechOps
SYN-05690,30215,"Clayton County, GA",114,7.382,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,mon|tue|wed|thu,10,15:15,01:15,true,Delta G.O.
SYN-05691,30215,"Clayton County, GA",114,3.157,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,10:00,18:00,false,Rental Car Center
SYN-05692,30215,"Clayton County, GA",114,5.016,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,06:00,14:00,false,Domestic Terminal
SYN-05693,30215,"Clayton County, GA",114,7.733,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,07:30,17:30,false,Domestic Terminal
SYN-05694,30215,"Clayton County, GA",114,8.085,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,12:30,22:30,false,North Cargo Area
SYN-05695,30005,"Fulton County, GA",112,3.887,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,Delta TechOps
SYN-05696,30005,"Fulton County, GA",112,5.758,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,11:30,19:30,false,South Cargo Area
SYN-05697,30005,"Fulton County, GA",112,3.929,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,18:15,02:15,true,Domestic Terminal
SYN-05698,30005,"Fulton County, GA",112,6.686,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:30,11:30,false,Delta TechOps
SYN-05699,30005,"Fulton County, GA",112,2.684,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,19:30,03:30,true,Domestic Terminal
SYN-05700,30005,"Fulton County, GA",112,4.417,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:00,12:00,false,Domestic Terminal
SYN-05701,30005,"Fulton County, GA",112,8.235,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,21:00,05:00,true,Delta TechOps
SYN-05702,30005,"Fulton County, GA",112,4.124,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,13:00,23:00,false,International Terminal
SYN-05703,30005,"Fulton County, GA",112,1.247,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,21:30,05:30,true,Domestic Terminal
SYN-05704,30005,"Fulton County, GA",112,7.014,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,15:30,23:30,false,Domestic Terminal
SYN-05705,30005,"Fulton County, GA",112,3.404,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:45,15:45,false,International Terminal
SYN-05706,30092,"Gwinnett County, GA",112,8.709,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,13:00,21:00,false,South Cargo Area
SYN-05707,30092,"Gwinnett County, GA",112,5.702,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,21:30,05:30,true,Domestic Terminal
SYN-05708,30092,"Gwinnett County, GA",112,2.017,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:15,21:15,false,South Cargo Area
SYN-05709,30092,"Gwinnett County, GA",112,7.474,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:00,23:00,false,Other Airport Area
SYN-05710,30092,"Gwinnett County, GA",112,3.211,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:30,16:30,false,Delta TechOps
SYN-05711,30092,"Gwinnett County, GA",112,9.330,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,18:30,02:30,true,North Cargo Area
SYN-05712,30092,"Gwinnett County, GA",112,5.962,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:00,19:00,false,Delta G.O.
SYN-05713,30092,"Gwinnett County, GA",112,5.479,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:30,13:30,false,Delta TechOps
SYN-05714,30092,"Gwinnett County, GA",112,4.443,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:00,03:00,true,Other Airport Area
SYN-05715,30092,"Gwinnett County, GA",112,9.871,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,14:45,22:45,false,Domestic Terminal
SYN-05716,30092,"Gwinnett County, GA",112,9.080,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:30,17:30,false,Domestic Terminal
SYN-05717,30117,"Carroll County, GA",112,5.662,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,tue|wed|thu|fri|sat,8,22:15,06:15,true,North Cargo Area
SYN-05718,30117,"Carroll County, GA",112,3.596,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,07:15,15:15,false,Other Airport Area
SYN-05719,30117,"Carroll County, GA",112,9.017,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,14:00,22:00,false,Rental Car Center
SYN-05720,30117,"Carroll County, GA",112,8.275,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,18:30,02:30,true,South Cargo Area
SYN-05721,30117,"Carroll County, GA",112,3.868,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,08:45,16:45,false,Domestic Terminal
SYN-05722,30117,"Carroll County, GA",112,3.506,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,tue|wed|thu|fri,10,18:00,04:00,true,Domestic Terminal
SYN-05723,30117,"Carroll County, GA",112,6.039,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,10:00,18:00,false,Rental Car Center
SYN-05724,30117,"Carroll County, GA",112,9.227,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,06:30,14:30,false,Domestic Terminal
SYN-05725,30117,"Carroll County, GA",112,8.666,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,thu|fri|sat|sun|mon,8,11:00,19:00,false,Domestic Terminal
SYN-05726,30117,"Carroll County, GA",112,1.989,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:15,01:15,true,South Cargo Area
SYN-05727,30117,"Carroll County, GA",112,4.079,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,14:30,22:30,false,Other Airport Area
SYN-05728,30220,"Coweta County, GA",112,5.347,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,03:30,11:30,false,North Cargo Area
SYN-05729,30220,"Coweta County, GA",112,8.212,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,23:00,07:00,true,Rental Car Center
SYN-05730,30220,"Coweta County, GA",112,0.678,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,tue|sat|fri|wed,6,16:45,22:45,false,South Cargo Area
SYN-05731,30220,"Coweta County, GA",112,8.011,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:00,12:00,false,Rental Car Center
SYN-05732,30220,"Coweta County, GA",112,6.740,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,Other Airport Area
SYN-05733,30220,"Coweta County, GA",112,4.432,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,11:15,19:15,false,North Cargo Area
SYN-05734,30220,"Coweta County, GA",112,3.041,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,09:30,17:30,false,Delta TechOps
SYN-05735,30220,"Coweta County, GA",112,0.098,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,05:30,13:30,false,Other Airport Area
SYN-05736,30220,"Coweta County, GA",112,4.604,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,06:30,14:30,false,South Cargo Area
SYN-05737,30220,"Coweta County, GA",112,0.018,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:45,20:45,false,Domestic Terminal
SYN-05738,30220,"Coweta County, GA",112,1.685,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,07:15,15:15,false,Domestic Terminal
SYN-05739,30187,"Douglas County, GA",111,0.181,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:00,15:00,false,Domestic Terminal
SYN-05740,30187,"Douglas County, GA",111,9.443,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,mon|tue|wed|thu,10,17:30,03:30,true,Domestic Terminal
SYN-05741,30187,"Douglas County, GA",111,1.195,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,21:45,05:45,true,Other Airport Area
SYN-05742,30187,"Douglas County, GA",111,0.084,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,08:00,16:00,false,Domestic Terminal
SYN-05743,30187,"Douglas County, GA",111,8.174,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,thu|fri|sat|sun,10,07:30,17:30,false,International Terminal
SYN-05744,30187,"Douglas County, GA",111,6.007,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,16:30,00:30,true,Delta TechOps
SYN-05745,30187,"Douglas County, GA",111,2.555,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,14:15,22:15,false,Domestic Terminal
SYN-05746,30187,"Douglas County, GA",111,2.687,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,13:00,21:00,false,Other Airport Area
SYN-05747,30187,"Douglas County, GA",111,1.406,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,17:45,01:45,true,International Terminal
SYN-05748,30187,"Douglas County, GA",111,1.081,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,03:30,11:30,false,Domestic Terminal
SYN-05749,30187,"Douglas County, GA",111,9.607,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,fri|sat|sun|mon,10,12:45,22:45,false,North Cargo Area
SYN-05750,30313,"Fulton County, GA",109,9.741,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,mon|thu,6,19:00,01:00,true,North Cargo Area
SYN-05751,30313,"Fulton County, GA",109,7.404,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,20:15,04:15,true,International Terminal
SYN-05752,30313,"Fulton County, GA",109,1.530,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,13:00,21:00,false,Domestic Terminal
SYN-05753,30313,"Fulton County, GA",109,0.313,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:30,19:30,false,Domestic Terminal
SYN-05754,30313,"Fulton County, GA",109,2.219,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,International Terminal
SYN-05755,30313,"Fulton County, GA",109,4.614,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:00,16:00,false,Domestic Terminal
SYN-05756,30313,"Fulton County, GA",109,3.346,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,sat|wed|mon,5,10:00,15:00,false,International Terminal
SYN-05757,30313,"Fulton County, GA",109,8.304,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,06:30,14:30,false,Domestic Terminal
SYN-05758,30313,"Fulton County, GA",109,7.462,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,sat|tue|mon|fri,4,12:15,16:15,false,International Terminal
SYN-05759,30313,"Fulton County, GA",109,0.382,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:45,12:45,false,International Terminal
SYN-05760,30313,"Fulton County, GA",109,8.707,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,09:00,17:00,false,Domestic Terminal
SYN-05761,30906,"Richmond County, GA",103,1.984,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:00,13:00,false,Delta G.O.
SYN-05762,30906,"Richmond County, GA",103,9.307,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,tue|wed|fri,4,12:00,16:00,false,Delta G.O.
SYN-05763,30906,"Richmond County, GA",103,1.750,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:15,14:15,false,Other Airport Area
SYN-05764,30906,"Richmond County, GA",103,3.874,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,03:30,11:30,false,Domestic Terminal
SYN-05765,30906,"Richmond County, GA",103,9.589,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,09:15,19:15,false,South Cargo Area
SYN-05766,30906,"Richmond County, GA",103,1.155,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:15,15:15,false,South Cargo Area
SYN-05767,30906,"Richmond County, GA",103,8.503,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:00,13:00,false,Delta TechOps
SYN-05768,30906,"Richmond County, GA",103,0.662,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:30,13:30,false,Domestic Terminal
SYN-05769,30906,"Richmond County, GA",103,8.681,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,thu|fri|sat|sun,10,04:15,14:15,false,Domestic Terminal
SYN-05770,30906,"Richmond County, GA",103,1.353,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:45,00:45,true,Domestic Terminal
SYN-05771,30240,"Troup County, GA",100,4.389,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,thu|fri|sat|sun,10,15:45,01:45,true,International Terminal
SYN-05772,30240,"Troup County, GA",100,4.821,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,14:30,22:30,false,International Terminal
SYN-05773,30240,"Troup County, GA",100,2.355,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,09:15,17:15,false,Delta TechOps
SYN-05774,30240,"Troup County, GA",100,8.123,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:45,12:45,false,Domestic Terminal
SYN-05775,30240,"Troup County, GA",100,8.858,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:45,19:45,false,South Cargo Area
SYN-05776,30240,"Troup County, GA",100,6.257,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,overnight,thu|sat,6,19:30,01:30,true,International Terminal
SYN-05777,30240,"Troup County, GA",100,7.295,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:00,20:00,false,Domestic Terminal
SYN-05778,30240,"Troup County, GA",100,9.051,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,mon|wed,4,06:30,10:30,false,Domestic Terminal
SYN-05779,30240,"Troup County, GA",100,9.568,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,03:30,11:30,false,Domestic Terminal
SYN-05780,30240,"Troup County, GA",100,2.963,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,06:15,14:15,false,Domestic Terminal
SYN-05781,30292,"Pike County, GA",94,9.571,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:15,17:15,false,Rental Car Center
SYN-05782,30292,"Pike County, GA",94,2.173,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:15,12:15,false,Other Airport Area
SYN-05783,30292,"Pike County, GA",94,5.180,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:00,15:00,false,Delta G.O.
SYN-05784,30292,"Pike County, GA",94,9.402,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,16:15,00:15,true,Domestic Terminal
SYN-05785,30292,"Pike County, GA",94,5.536,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:30,20:30,false,North Cargo Area
SYN-05786,30292,"Pike County, GA",94,7.511,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,06:00,14:00,false,Delta TechOps
SYN-05787,30292,"Pike County, GA",94,5.958,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,18:00,02:00,true,Rental Car Center
SYN-05788,30292,"Pike County, GA",94,0.690,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:45,03:45,true,International Terminal
SYN-05789,30292,"Pike County, GA",94,2.678,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,06:30,14:30,false,Domestic Terminal
SYN-05790,30680,"Barrow County, GA",91,4.516,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,Domestic Terminal
SYN-05791,30680,"Barrow County, GA",91,3.197,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:30,12:30,false,Delta TechOps
SYN-05792,30680,"Barrow County, GA",91,9.023,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:45,20:45,false,Delta TechOps
SYN-05793,30680,"Barrow County, GA",91,6.731,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,16:45,00:45,true,Domestic Terminal
SYN-05794,30680,"Barrow County, GA",91,0.604,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,09:30,17:30,false,Delta TechOps
SYN-05795,30680,"Barrow County, GA",91,3.651,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:45,01:45,true,North Cargo Area
SYN-05796,30680,"Barrow County, GA",91,0.037,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,evening,mon|tue|wed|thu,10,17:45,03:45,true,Domestic Terminal
SYN-05797,30680,"Barrow County, GA",91,0.564,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,09:45,17:45,false,Domestic Terminal
SYN-05798,30680,"Barrow County, GA",91,4.665,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,10:00,18:00,false,Domestic Terminal
SYN-05799,30134,"Paulding County, GA",88,0.880,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,08:45,16:45,false,International Terminal
SYN-05800,30134,"Paulding County, GA",88,0.905,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:00,18:00,false,Domestic Terminal
SYN-05801,30134,"Paulding County, GA",88,8.183,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,21:30,05:30,true,Domestic Terminal
SYN-05802,30134,"Paulding County, GA",88,0.078,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:45,13:45,false,South Cargo Area
